tmp_lot_id,lot_turns,EUV_3300,EUV_3400,year,jpn_ytd,tmp_lot_id,,,,,,,
AX910084,12,0,0.77,2022-04-01,FY60,AX115678,,,,,,,
AX005057,4,0,0,2022-04-01,FY60,AX001903,,,,,,,
AX222280,4,0,0,2022-04-01,FY60,AX006687,,,,,,,
AX007105,6,0,0.54,2022-04-01,FY60,AX211452,,,,,,,
AX903418,6,0,0,2022-04-01,FY60,AX902220,,,,,,,
AX913943,15,0,0.7,2022-04-01,FY60,AX004039,,,,,,,
AX913164,15,0,0.71,2022-04-01,FY60,AX008401,,,,,,,
AX914522,2,0,1,2022-04-01,FY60,AX213588,,,,,,,
AX001001,0,0,2.45,2022-04-01,FY60,AX907429,,,,,,,
AX410591,15,0,0.77,2022-04-01,FY60,AX009101,,,,,,,
AX411310,7,0,0.7,2022-04-01,FY60,AX112244,,,,,,,
AX410592,11,0,1,2022-04-01,FY60,AX115012,,,,,,,
AX904262,6,0,0,2022-04-01,FY60,AX116237,,,,,,,
AX904308,2,0,0,2022-04-01,FY60,AX127120,,,,,,,
AX904261,6,0,0,2022-04-01,FY60,AX361346,,,,,,,
AX904260,7,0,2.58,2022-04-01,FY60,AX112956,,,,,,,
AX904263,8,0,0.71,2022-04-01,FY60,AX439858,,,,,,,
AX905701,4,0,0,2022-04-01,FY60,AX359514,,,,,,,
AX906032,2,0,0,2022-04-01,FY60,AX110714,,,,,,,
AX907400,3,0,2.15,2022-04-01,FY60,AX439093,,,,,,,
AX909316,7,0,2.3,2022-04-01,FY60,AX112476,,,,,,,
AX909644,7,0,2.43,2022-04-01,FY60,AX112361,,,,,,,
AX912976,9,0,1.43,2022-04-01,FY60,AX115280,,,,,,,
AX912830,0,0,1.01,2022-04-01,FY60,AX202201,,,,,,,
AX912977,0,0,2.87,2022-04-01,FY60,AX202301,,,,,,,
AX000385,0,0,2.07,2022-04-01,FY60,AX202401,,,,,,,
AX008880,14,0,0,2022-04-01,FY60,AX119300,,,,,,,
AX008879,4,0,0,2022-04-01,FY60,AX120146,,,,,,,
AX100457,3,0,0.2,2022-04-01,FY60,AX115679,,,,,,,
AX110397,0,0,0.51,2022-04-01,FY60,AX200739,,,,,,,
AX110396,6,0,0,2022-04-01,FY60,AX202026,,,,,,,
AX110394,0,0,1.23,2022-04-01,FY60,AX204229,,,,,,,
AX911704,9,0,0,2022-04-01,FY60,AX220873,,,,,,,
AX000785,0,0,0.21,2022-04-01,FY60,AX221237,,,,,,,
AX000384,0,0,3.55,2022-04-01,FY60,AX220883,,,,,,,
AX000784,0,0,0.75,2022-04-01,FY60,AX220884,,,,,,,
AX000903,4,0,0,2022-04-01,FY60,AX220882,,,,,,,
AX001903,0,0,3.97,2022-04-01,FY60,AX221573,,,,,,,
AX016159,3,0,0,2024-06-01,FY62,AX221576,,,,,,,
AX101394,2,0,0,2022-04-01,FY60,AX231651,,,,,,,
AX103410,5,0,0.51,2022-05-01,FY60,AX303266,,,,,,,
AX006687,10,0,0,2022-05-01,FY60,AX310237,,,,,,,
AX112954,0,0,1.36,2022-05-01,FY60,AX310027,,,,,,,
AX211452,4,0,0.64,2022-05-01,FY60,AX309132,,,,,,,
AX902843,1,0,0.66,2022-05-01,FY60,AX310028,,,,,,,
AX904171,0,0,0.29,2022-05-01,FY60,AX314188,,,,,,,
AX906302,0,0,3.37,2022-05-01,FY60,AX314189,,,,,,,
AX908042,0,0,2.78,2022-05-01,FY60,AX314618,,,,,,,
AX908043,5,0,0,2022-05-01,FY60,AX315226,,,,,,,
AX909353,0,0,1.46,2022-05-01,FY60,AX323668,,,,,,,
AX909225,0,0,0.27,2022-05-01,FY60,AX323667,,,,,,,
AX910213,0,0,0.67,2022-05-01,FY60,AX324573,,,,,,,
AX910790,0,0,2.49,2022-05-01,FY60,AX329031,,,,,,,
AX909352,0,0,0.59,2022-05-01,FY60,AX326819,,,,,,,
AX910214,4,0,0,2022-05-01,FY60,AX333105,,,,,,,
AX910215,4,0,0,2022-05-01,FY60,AX333911,,,,,,,
AX912738,1,0,0,2022-05-01,FY60,AX334611,,,,,,,
AX912739,9,0,0,2022-05-01,FY60,AX341067,,,,,,,
AX912737,9,0,0,2022-05-01,FY60,AX340786,,,,,,,
AX002378,2,0,0,2024-06-01,FY62,AX350612,,,,,,,
AX011207,3,0,0,2022-05-01,FY60,AX350611,,,,,,,
AX013316,6,0,0,2022-05-01,FY60,AX349634,,,,,,,
AX900891,9,0,0,2022-05-01,FY60,AX348471,,,,,,,
AX903416,9,0,0,2022-05-01,FY60,AX403316,,,,,,,
AX905146,5,0,0,2024-06-01,FY62,AX405168,,,,,,,
AX444650,2,0,0,2022-05-01,FY60,AX408626,,,,,,,
AX904213,2,0,0.44,2022-05-01,FY60,AX406438,,,,,,,
AX904477,2,0,0.44,2022-05-01,FY60,AX410331,,,,,,,
AX905567,6,0,1.61,2022-05-01,FY60,AX415150,,,,,,,
AX905566,6,0,1.34,2022-05-01,FY60,AX415151,,,,,,,
AX007632,8,0,0,2022-05-01,FY60,AX415149,,,,,,,
AX011638,7,0,0.86,2022-05-01,FY60,AX419440,,,,,,,
AX104234,7,0,0.68,2022-05-01,FY60,AX446670,,,,,,,
AX114452,4,0,0,2022-05-01,FY60,AX225088,,,,,,,
AX120123,4,0,0,2022-05-01,FY60,AX223733,,,,,,,
AX012984,5,0,0.67,2022-05-01,FY60,AX227269,,,,,,,
AX401991,0,0,3.68,2022-05-01,FY60,AX230378,,,,,,,
AX442371,0,0,0.38,2022-05-01,FY60,AX300024,,,,,,,
AX405968,2,0,0,2022-05-01,FY60,AX302788,,,,,,,
AX903417,4,0,0,2022-05-01,FY60,AX306629,,,,,,,
AX905706,6,0,1.24,2022-06-01,FY60,AX317748,,,,,,,
AX905033,19,0,0,2022-06-01,FY60,AX356546,,,,,,,
AX906935,5,0,0,2022-06-01,FY60,AX409200,,,,,,,
AX907650,6,0,0,2022-06-01,FY60,AX324381,,,,,,,
AX908287,6,0,0,2022-06-01,FY60,AX327550,,,,,,,
AX910065,10,0,0,2022-06-01,FY60,AX331936,,,,,,,
AX912471,38,0,0,2022-06-01,FY60,AX331367,,,,,,,
AX913516,2,0,0,2022-06-01,FY60,AX346237,,,,,,,
AX914455,5,0,0,2022-06-01,FY60,AX358517,,,,,,,
AX002387,3,0,0,2022-06-01,FY60,AX363478,,,,,,,
AX003643,6,0,0.54,2022-06-01,FY60,AX416131,,,,,,,
AX004541,6,0,0.29,2022-06-01,FY60,AX436146,,,,,,,
AX005281,0,0,0.82,2022-06-01,FY60,AX441196,,,,,,,
AX006620,0,0,2.72,2022-06-01,FY60,AX440674,,,,,,,
AX007744,4,0,0,2022-06-01,FY60,AX441448,,,,,,,
AX008482,6,0,0,2022-06-01,FY60,AX441508,,,,,,,
AX009652,4,0,0,2022-06-01,FY60,AX432928,,,,,,,
AX011580,4,0,0,2022-06-01,FY60,AX432927,,,,,,,
AX010757,6,0,0,2022-06-01,FY60,AX312025,,,,,,,
AX012643,5,0,0,2022-06-01,FY60,AX322070,,,,,,,
AX013171,9,0,0,2022-06-01,FY60,AX424286,,,,,,,
AX015709,8.36,0,0,2024-07-01,FY62,AX425652,,,,,,,
AX101000,1,0,1.29,2022-06-01,FY60,AX443225,,,,,,,
AX103149,4,0,0,2022-06-01,FY60,AX314981,,,,,,,
AX104834,2,0,0,2022-06-01,FY60,AX328639,,,,,,,
AX104835,5,0,1.21,2022-06-01,FY60,AX331656,,,,,,,
AX108921,1,0,0,2024-07-01,FY62,AX334288,,,,,,,
AX111758,0,0,0.84,2022-06-01,FY60,AX334289,,,,,,,
AX110233,7,0,0,2022-06-01,FY60,AX356545,,,,,,,
AX113576,8,0,0,2022-06-01,FY60,AX409201,,,,,,,
AX117350,6,0,0.35,2022-06-01,FY60,AX409199,,,,,,,
AX900890,2,0,0.39,2022-06-01,FY60,AX221572,,,,,,,
AX903415,5,0,0,2022-06-01,FY60,AX219744,,,,,,,
AX429095,2,0,0,2022-06-01,FY60,AX227451,,,,,,,
AX429046,2,0,0,2022-06-01,FY60,AX302425,,,,,,,
AX429045,2,0,0.38,2022-06-01,FY60,AX300203,,,,,,,
AX429044,6,0,0.35,2022-06-01,FY60,AX307306,,,,,,,
AX434990,0,0,3.28,2022-06-01,FY60,AX305370,,,,,,,
AX434989,6,0,0,2022-06-01,FY60,AX318529,,,,,,,
AX434988,6,0,2.52,2022-06-01,FY60,AX320678,,,,,,,
AX120968,2,0,1.03,2022-06-01,FY60,AX328291,,,,,,,
AX204841,2,0,0.76,2022-06-01,FY60,AX327503,,,,,,,
AX204842,4,0,0,2022-06-01,FY60,AX339222,,,,,,,
AX207876,10,0,0,2022-06-01,FY60,AX336687,,,,,,,
AX902220,5,0,0.59,2022-06-01,FY60,AX345109,,,,,,,
AX004039,6,0,0,2022-06-01,FY60,AX356035,,,,,,,
AX008401,9,0,0,2022-06-01,FY60,AX363693,,,,,,,
AX120967,6,0,2.33,2022-06-01,FY60,AX362336,,,,,,,
AX208670,9,0,0,2022-06-01,FY60,AX415186,,,,,,,
AX904312,0,0,0.31,2022-06-01,FY60,AX425335,,,,,,,
AX905261,5,0,0,2022-06-01,FY60,AX420053,,,,,,,
AX213588,2,0,2.63,2022-06-01,FY60,AX431820,,,,,,,
AX003690,8,0,0,2022-06-01,FY60,AX431430,,,,,,,
AX006764,8,0,1.46,2022-06-01,FY60,AX441181,,,,,,,
AX006763,4,0,0,2022-06-01,FY60,AX326820,,,,,,,
AX002234,4,0,0,2022-06-01,FY60,AX343299,,,,,,,
AX444928,6,0,2.41,2022-06-01,FY60,AX224106,,,,,,,
AX444929,2,0,0,2022-06-01,FY60,AX224107,,,,,,,
AX204146,6.36,0,0,2024-07-01,FY62,AX202300,,,,,,,
AX439496,2,0,0,2022-07-01,FY60,AX200738,,,,,,,
AX810519,2,0,0,2024-07-01,FY62,AX446669,,,,,,,
AX902125,8,0,0,2022-07-01,FY60,AX437080,,,,,,,
AX902124,5,0,0.08,2022-07-01,FY60,AX416104,,,,,,,
AX809592,3,0,0,2022-07-01,FY60,AX425646,,,,,,,
AX902314,7,0,0,2022-07-01,FY60,AX426618,,,,,,,
AX905599,4,0,0,2022-07-01,FY60,AX208079,,,,,,,
AX905601,2,0,0,2022-07-01,FY60,AX324812,,,,,,,
AX906195,3,0,0,2022-07-01,FY60,AX345151,,,,,,,
AX907429,3,0,0,2022-07-01,FY60,AX345150,,,,,,,
AX907141,4,0,0,2022-07-01,FY60,AX342050,,,,,,,
AX907879,3,0,0,2022-07-01,FY60,AX356568,,,,,,,
AX911520,2,0,0,2022-07-01,FY60,AX360619,,,,,,,
AX911519,1,0,1.9,2022-07-01,FY60,AX405162,,,,,,,
AX913121,2,0,0.94,2022-07-01,FY60,AX411583,,,,,,,
AX912975,1,0,1.52,2022-07-01,FY60,AX410590,,,,,,,
AX001843,9,0,0,2022-07-01,FY60,AX413094,,,,,,,
AX002997,7,0,0,2022-07-01,FY60,AX414754,,,,,,,
AX006017,0,0,0.13,2022-07-01,FY60,AX313783,,,,,,,
AX009101,7,0,2.64,2022-07-01,FY60,AX216251,,,,,,,
AX008845,9,0,0,2022-07-01,FY60,AX225874,,,,,,,
AX011663,9,0,0,2022-07-01,FY60,AT231215,,,,,,,
AX010740,4,0,0,2022-07-01,FY60,AX231348,,,,,,,
AX012987,7,0,2.62,2022-07-01,FY60,AX313182,,,,,,,
AX012120,8,0,0,2022-07-01,FY60,AX311573,,,,,,,
AX013843,2,0,3.28,2022-07-01,FY60,AX315627,,,,,,,
AX013923,4,0,0,2022-07-01,FY60,AX311574,,,,,,,
AX014782,9,0,0,2022-07-01,FY60,AX328969,,,,,,,
AX100081,9,0,0,2022-07-01,FY60,AX325653,,,,,,,
AX100242,8,0,1.91,2022-07-01,FY60,AX356406,,,,,,,
AX101112,6,0,0,2022-07-01,FY60,AX415409,,,,,,,
AX102024,4,0,0,2022-07-01,FY60,AX423782,,,,,,,
AX102238,7,0,0,2022-07-01,FY60,AX439095,,,,,,,
AX107539,3,0,0,2022-07-01,FY60,AX420054,,,,,,,
AX106473,3,0,0,2022-07-01,FY60,AX440166,,,,,,,
AX101113,2,0,0,2022-07-01,FY60,AX443764,,,,,,,
AX105627,2,0,0,2022-07-01,FY60,AX445127,,,,,,,
AX110416,4,0,0,2022-07-01,FY60,AX014131,,,,,,,
AX112244,3,0,0,2024-07-01,FY62,AX013927,,,,,,,
AX115677,6,0,0.47,2022-07-01,FY60,AX115669,,,,,,,
AX115012,1,0,0,2022-07-01,FY60,AX113575,,,,,,,
AX114454,6,0,0.75,2022-07-01,FY60,AX220881,,,,,,,
AX116237,6,0,0.61,2022-07-01,FY60,AX220880,,,,,,,
AX120971,6,0,0.86,2022-07-01,FY60,AX221575,,,,,,,
AX118803,6,0,0.61,2022-07-01,FY60,AX221574,,,,,,,
AX118802,5,0,0,2022-07-01,FY60,AX323669,,,,,,,
AX119548,5,0,0,2022-07-01,FY60,AX337088,,,,,,,
AX119549,3,0,0,2022-07-01,FY60,AX337087,,,,,,,
AX119550,6,0,0.68,2022-07-01,FY60,AX337089,,,,,,,
AX119551,1,0,0.59,2022-07-01,FY60,AX337090,,,,,,,
AX121353,5,0,1.28,2022-07-01,FY60,AX337086,,,,,,,
AX119400,1,0,0,2022-07-01,FY60,AX112954,,,,,,,
AX123924,0,0,0.56,2022-07-01,FY60,AX444928,,,,,,,
AX123036,0,0,1.59,2022-07-01,FY60,AX444929,,,,,,,
AX127577,6,0,0,2022-07-01,FY60,AX204146,,,,,,,
AX127120,8.36,0,0,2024-07-01,FY62,AX101113,,,,,,,
AX808579,1,0,0.59,2022-07-01,FY60,AX115677,,,,,,,
AX361346,4,0,1.68,2022-07-01,FY60,AX121328,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
